OrderID,OrderDate,Region,Store,ProductCategory,UnitPrice,Quantity,DiscountPercent,GrossSales,NetSales,Cost,Profit,PaymentMethod,CustomerSegment,CustomerAge,CustomerGender,SatisfactionScore,DeliveryDays
ORD102302,2024-02-21,West,Store_14,Sports,178.04,2,10.0,356.08,320.47,218.59,101.88,Cash,VIP,54.0,Other,5.0,1.0
ORD102530,2024-10-30,Central,Store_05,Clothing,106.04,1,20.0,106.04,84.83,55.08,29.75,Cash,VIP,26.0,Female,3.9,1.0
ORD101423,2024-05-07,Central,Store_01,Clothing,144.09,1,0.0,144.09,144.09,88.07,56.02,Bank Transfer,Returning,26.0,Female,4.7,3.0
ORD102016,2023-10-30,West,Store_19,Beauty,140.58,1,0.0,140.58,140.58,69.68,70.9,Mobile Wallet,New,,Male,,4.0
ORD104599,2024-06-16,North,Store_20,Clothing,26.06,2,5.0,62.54,59.41,33.95,25.46,Credit Card,VIP,56.0,Male,4.9,7.0
ORD102850,2023-05-23,Central,Store_05,Electronics,924.5,1,10.0,924.5,832.05,565.22,266.83,Mobile Wallet,Returning,32.0,Female,3.9,2.0
ORD102546,2024-08-03,Central,Store_09,Electronics,364.88,4,0.0,1459.52,1459.52,982.65,476.87,Mobile Wallet,New,43.0,Female,5.0,4.0
ORD103621,2023-06-12,West,Store_13,Home & Living,339.47,1,0.0,407.36,407.36,295.15,112.21,Mobile Wallet,New,49.0,Female,3.7,1.0
ORD105338,2023-10-12,Central,Store_11,Groceries,56.17,2,0.0,112.34,112.34,59.44,52.9,Credit Card,Returning,16.0,Female,4.8,4.0
ORD101074,2023-12-07,North,Store_20,Home & Living,235.9,1,5.0,377.44,358.57,211.76,146.81,Debit Card,Returning,,Male,3.0,1.0
ORD102557,2024-09-24,West,Store_11,Electronics,447.9,2,0.0,895.8,895.8,414.07,481.73,Cash,Returning,55.0,Female,5.0,4.0
ORD102460,2023-09-06,South,,Home & Living,88.11,1,15.0,88.11,74.89,38.57,36.32,Mobile Wallet,Returning,42.0,Female,4.8,6.0
ORD104196,2024-02-09,Central,Store_19,Clothing,163.89,1,15.0,163.89,139.31,64.7,74.61,Cash,Returning,30.0,Female,5.0,3.0
ORD105285,2024-02-24,South,Store_10,Electronics,658.22,1,0.0,658.22,658.22,435.2,223.02,Credit Card,Returning,38.0,Female,4.4,2.0
ORD102281,2023-09-15,East,Store_09,Clothing,96.95,1,0.0,96.95,96.95,62.29,34.66,Bank Transfer,Returning,47.0,Female,2.1,3.0
ORD105985,2023-08-14,North,Store_06,Home & Living,73.23,2,15.0,146.46,124.49,76.78,47.71,Cash,Returning,31.0,Female,4.3,3.0
ORD104645,2023-10-22,South,Store_13,Beauty,85.55,1,0.0,85.55,85.55,54.66,30.89,Credit Card,VIP,27.0,Male,,2.0
ORD101874,2023-10-26,East,Store_04,Beauty,79.94,1,0.0,79.94,79.94,48.77,31.17,Cash,Returning,30.0,Female,,3.0
ORD100460,2024-06-12,South,Store_09,Groceries,54.09,1,5.0,64.91,61.66,42.44,19.22,Bank Transfer,Returning,37.0,Male,3.5,2.0
ORD100156,2023-04-03,South,Store_14,Beauty,20.81,2,0.0,41.62,41.62,31.21,10.41,Mobile Wallet,Returning,61.0,Male,3.7,5.0
ORD104916,2023-03-18,East,Store_15,Groceries,42.38,1,10.0,42.38,38.14,23.29,14.85,Debit Card,VIP,,Female,4.5,3.0
ORD104466,2024-08-06,Central,Store_02,Groceries,47.82,1,0.0,47.82,47.82,24.21,23.61,Bank Transfer,Returning,16.0,Male,4.2,6.0
ORD105387,2024-12-21,East,Store_14,Electronics,480.72,1,10.0,769.15,692.23,403.77,288.46,Credit Card,New,27.0,Male,3.4,4.0
ORD101718,2023-10-29,South,Store_01,Beauty,85.17,1,0.0,85.17,85.17,45.19,39.98,Cash,VIP,65.0,Male,5.0,3.0
ORD100529,2024-11-03,East,Store_15,Home & Living,338.96,2,5.0,1084.67,1030.44,626.04,404.4,Credit Card,Returning,49.0,Female,3.5,
ORD100492,2024-07-03,South,Store_20,Groceries,58.25,1,0.0,69.9,69.9,45.57,24.33,Debit Card,Returning,,Female,4.0,0.0
ORD104167,2023-05-13,Central,Store_07,Clothing,24.97,1,0.0,24.97,24.97,12.98,11.99,Bank Transfer,Returning,30.0,Male,4.1,4.0
ORD102246,2024-02-25,West,Store_07,Beauty,148.39,2,20.0,296.78,237.42,120.92,116.5,Cash,New,39.0,Male,5.0,1.0
ORD102420,2023-07-08,East,Store_01,Electronics,73.02,2,5.0,175.25,166.49,80.46,86.03,Credit Card,Returning,31.0,Female,,2.0
ORD100721,2024-11-10,East,Store_05,Beauty,131.11,1,5.0,209.78,199.29,124.2,75.09,Debit Card,New,65.0,Male,3.2,2.0
ORD102806,2023-07-30,North,Store_05,Groceries,26.62,1,0.0,31.94,31.94,18.09,13.85,Credit Card,VIP,51.0,Other,3.9,6.0
ORD101124,2024-09-05,West,Store_09,Groceries,5.0,1,0.0,5.0,5.0,2.31,2.69,Bank Transfer,New,34.0,Female,5.0,3.0
ORD100087,2023-08-17,Central,Store_03,Home & Living,475.56,2,0.0,951.12,951.12,556.01,395.11,Debit Card,VIP,55.0,Other,5.0,5.0
ORD105775,2024-11-18,East,Store_09,Electronics,634.85,2,10.0,2031.52,1828.37,829.26,999.11,Bank Transfer,Returning,48.0,Female,3.6,1.0
ORD105647,2024-11-28,West,Store_11,Beauty,59.11,2,15.0,189.15,160.78,83.07,77.71,Bank Transfer,New,38.0,Other,5.0,5.0
ORD100940,2024-05-19,West,Store_01,Sports,46.6,1,0.0,46.6,46.6,23.07,23.53,Bank Transfer,VIP,50.0,Female,4.7,3.0
ORD102720,2024-04-02,South,Store_14,Electronics,705.72,1,15.0,705.72,599.86,308.86,291.0,Credit Card,VIP,58.0,Female,5.0,2.0
ORD102688,2024-04-10,East,Store_02,Groceries,54.77,1,10.0,54.77,49.29,28.46,20.83,Credit Card,New,60.0,Female,4.7,4.0
ORD102333,2024-08-23,North,Store_04,Electronics,349.86,1,10.0,349.86,314.87,178.11,136.76,Cash,Returning,56.0,Female,5.0,8.0
ORD102938,2024-10-20,East,Store_16,Groceries,9.1,1,15.0,9.1,7.74,5.22,2.52,Debit Card,Returning,38.0,Male,5.0,
ORD102321,2023-01-26,North,Store_01,Groceries,3.69,1,15.0,3.69,3.14,2.19,0.95,Credit Card,New,39.0,Male,,0.0
ORD100513,2024-08-19,North,Store_03,Beauty,95.75,1,0.0,95.75,95.75,64.49,31.26,Credit Card,Returning,56.0,Other,4.1,4.0
ORD104082,2024-07-15,East,Store_13,Home & Living,186.28,1,0.0,223.54,223.54,142.12,81.42,Debit Card,New,53.0,Female,4.0,3.0
ORD105251,2023-11-05,North,Store_02,Electronics,497.34,1,15.0,795.74,676.38,376.31,300.07,Bank Transfer,VIP,16.0,Female,,3.0
ORD100668,2024-11-01,Central,Store_04,Clothing,53.29,2,5.0,170.53,162.0,106.26,55.74,Mobile Wallet,Returning,30.0,Female,5.0,2.0
ORD100644,2024-07-16,North,Store_08,Home & Living,81.52,1,0.0,97.82,97.82,71.54,26.28,Cash,New,21.0,Male,3.9,5.0
ORD102888,2023-04-19,West,Store_05,Electronics,919.61,1,0.0,919.61,919.61,624.01,295.6,Mobile Wallet,New,39.0,Other,5.0,5.0
ORD100214,2024-06-21,North,Store_19,Sports,174.91,1,0.0,209.89,209.89,133.09,76.8,Cash,Returning,46.0,Female,4.8,5.0
ORD101111,2023-06-19,North,Store_05,Electronics,1184.69,2,5.0,2843.26,2701.1,1605.6,1095.5,Credit Card,New,51.0,Female,4.0,4.0
ORD102736,2024-02-24,West,Store_09,Electronics,1192.99,1,5.0,1192.99,1133.34,572.27,561.07,Debit Card,VIP,45.0,Male,3.5,2.0
ORD101297,2024-05-09,West,Store_20,Home & Living,150.71,1,20.0,150.71,120.57,55.11,65.46,Bank Transfer,Returning,38.0,Male,3.6,2.0
ORD105859,2024-05-24,West,Store_07,Clothing,27.43,1,15.0,27.43,23.32,16.68,6.64,Cash,New,41.0,Male,3.8,2.0
ORD103838,2024-12-01,Central,Store_13,Beauty,69.66,1,0.0,111.46,111.46,56.98,54.48,Credit Card,New,47.0,Female,4.6,5.0
ORD102190,2023-09-22,South,Store_13,Beauty,81.74,2,20.0,163.48,130.78,87.88,42.9,Cash,VIP,34.0,Male,4.1,6.0
ORD105794,2023-10-22,West,Store_09,Electronics,800.17,1,5.0,800.17,760.16,353.97,406.19,Credit Card,Returning,18.0,Male,3.3,4.0
ORD104990,2024-04-18,Central,Store_06,Electronics,472.46,1,10.0,472.46,425.21,198.81,226.4,Debit Card,New,62.0,Male,4.7,3.0
ORD102801,2023-11-21,East,Store_04,Groceries,18.18,3,15.0,87.26,74.17,46.88,27.29,Debit Card,New,46.0,Female,2.6,5.0
ORD105911,2023-09-03,East,Store_15,Home & Living,453.29,1,0.0,453.29,453.29,275.2,178.09,Cash,Returning,41.0,Male,4.3,4.0
ORD100075,2023-12-14,South,Store_12,Home & Living,409.26,3,0.0,1964.45,1964.45,1367.19,597.26,Debit Card,New,,Female,4.9,6.0
ORD104244,2023-09-15,East,Store_13,Groceries,21.01,1,0.0,21.01,21.01,10.9,10.11,Debit Card,Returning,20.0,Other,4.0,2.0
ORD105715,2023-11-12,West,Store_01,Home & Living,192.13,2,0.0,614.82,614.82,418.21,196.61,Cash,Returning,17.0,Other,3.4,0.0
ORD103957,2024-06-19,East,Store_18,Electronics,369.67,1,25.0,443.6,332.7,174.06,158.64,Mobile Wallet,VIP,,Male,3.7,1.0
ORD101536,2023-04-23,East,Store_19,Home & Living,315.05,1,10.0,315.05,283.54,136.55,146.99,Mobile Wallet,Returning,48.0,Female,5.0,2.0
ORD101381,2023-07-27,West,Store_08,Groceries,26.59,1,0.0,31.91,31.91,20.48,11.43,Debit Card,Returning,31.0,Male,5.0,3.0
ORD101493,2023-09-01,North,Store_17,Clothing,88.5,2,0.0,177.0,177.0,120.62,56.38,Credit Card,Returning,33.0,Male,2.9,4.0
ORD104237,2023-03-21,North,Store_03,Groceries,2.62,2,5.0,5.24,4.98,2.43,2.55,Mobile Wallet,New,18.0,Female,4.3,4.0
ORD104562,2023-01-15,Central,Store_19,Clothing,103.8,2,0.0,207.6,207.6,113.57,94.03,Debit Card,New,21.0,Male,3.2,2.0
ORD102650,2024-10-04,North,Store_07,Electronics,419.02,1,5.0,419.02,398.07,281.49,116.58,Credit Card,New,23.0,Female,4.2,5.0
ORD101645,2023-08-04,North,Store_15,Electronics,232.57,5,0.0,1162.85,1162.85,683.97,478.88,Cash,New,51.0,Male,5.0,1.0
ORD102761,2023-11-11,South,Store_05,Groceries,3.74,2,0.0,11.97,11.97,5.92,6.05,Mobile Wallet,Returning,37.0,Female,2.7,8.0
ORD103890,2024-02-19,South,Store_04,Electronics,784.39,1,0.0,784.39,784.39,367.83,416.56,Bank Transfer,New,22.0,Female,5.0,3.0
ORD103050,2024-09-02,North,Store_01,Clothing,11.36,1,0.0,11.36,11.36,7.52,3.84,Debit Card,VIP,57.0,Male,3.4,2.0
ORD102253,2024-01-01,East,Store_13,Home & Living,292.56,1,5.0,292.56,277.93,186.21,91.72,Mobile Wallet,Returning,50.0,Female,3.2,6.0
ORD105375,2024-05-05,South,Store_15,Electronics,786.91,4,5.0,3147.64,2990.26,1785.8,1204.46,Credit Card,Returning,43.0,Female,4.1,2.0
ORD103165,2023-10-21,South,Store_01,Groceries,9.1,1,0.0,9.1,9.1,5.93,3.17,Debit Card,VIP,19.0,Male,3.0,3.0
ORD103170,2024-04-04,West,Store_20,Groceries,3.34,4,5.0,13.36,12.69,8.7,3.99,Cash,New,62.0,Female,4.2,6.0
ORD102978,2023-07-26,Central,Store_02,Groceries,33.92,1,0.0,40.7,40.7,29.7,11.0,Mobile Wallet,New,61.0,Male,4.0,0.0
ORD105495,2023-05-17,North,Store_10,Electronics,195.82,2,5.0,391.64,372.06,214.99,157.07,Mobile Wallet,Returning,33.0,Female,4.1,1.0
ORD105498,2024-12-23,West,Store_13,Groceries,25.02,1,0.0,40.03,40.03,29.89,10.14,Bank Transfer,New,28.0,Female,3.7,0.0
ORD101257,2024-02-10,North,Store_20,Beauty,140.16,1,0.0,140.16,140.16,79.56,60.6,Bank Transfer,New,34.0,Female,3.7,3.0
ORD105504,2024-01-24,North,Store_09,Clothing,57.77,1,0.0,57.77,57.77,26.06,31.71,Mobile Wallet,Returning,16.0,Male,3.5,7.0
ORD103837,2024-03-13,East,Store_07,Home & Living,230.04,1,5.0,230.04,218.54,159.52,59.02,Mobile Wallet,Returning,,Female,4.4,
ORD103123,2024-03-23,West,Store_05,Groceries,33.14,2,5.0,66.28,62.97,35.13,27.84,Bank Transfer,New,53.0,Female,3.8,5.0
ORD103790,2023-03-23,South,,Electronics,122.07,1,5.0,122.07,115.97,69.77,46.2,Credit Card,VIP,34.0,Other,,3.0
ORD100789,2023-01-09,South,Store_09,Groceries,33.44,2,5.0,66.88,63.54,34.75,28.79,Mobile Wallet,VIP,26.0,Male,4.7,4.0
ORD104636,2024-08-24,West,Store_19,Groceries,49.74,1,0.0,49.74,49.74,27.0,22.74,Bank Transfer,Returning,20.0,Other,3.1,0.0
ORD105893,2023-08-25,South,Store_14,Clothing,184.56,1,10.0,184.56,166.1,103.35,62.75,Bank Transfer,VIP,53.0,Male,3.0,2.0
ORD104996,2024-06-29,South,Store_13,Home & Living,385.8,1,0.0,462.96,462.96,247.75,215.21,Cash,New,47.0,Male,3.6,4.0
ORD104870,2023-05-20,South,Store_02,Home & Living,426.12,3,0.0,1278.36,1278.36,881.34,397.02,Mobile Wallet,New,51.0,Female,3.1,4.0
ORD100294,2024-02-02,East,Store_16,Beauty,38.31,1,0.0,38.31,38.31,18.6,19.71,Cash,Returning,24.0,Female,4.6,6.0
ORD100909,2023-03-08,South,Store_20,Groceries,5.41,5,10.0,27.05,24.34,12.57,11.77,Debit Card,New,21.0,Male,4.0,6.0
ORD104435,2024-11-09,North,Store_05,Home & Living,305.24,1,0.0,488.38,488.38,225.01,263.37,Cash,VIP,23.0,Female,4.3,4.0
ORD101632,2023-03-08,East,Store_11,Groceries,17.49,1,0.0,17.49,17.49,11.59,5.9,Debit Card,VIP,45.0,Male,2.9,0.0
ORD104937,2024-03-07,East,Store_18,Home & Living,301.2,2,0.0,602.4,602.4,349.23,253.17,Bank Transfer,Returning,57.0,Female,3.8,2.0
ORD104861,2024-08-27,North,Store_18,Sports,173.79,2,0.0,347.58,347.58,198.15,149.43,Bank Transfer,New,46.0,,3.2,8.0
ORD102040,2023-07-31,West,Store_11,Groceries,8.55,1,25.0,10.26,7.7,4.59,3.11,Mobile Wallet,Returning,47.0,Female,4.8,2.0
ORD103554,2023-10-30,South,Store_19,Electronics,752.86,1,0.0,752.86,752.86,420.94,331.92,Debit Card,Returning,48.0,Male,2.9,6.0
ORD102599,2023-10-12,North,Store_03,Electronics,125.13,3,0.0,375.39,375.39,194.44,180.95,Mobile Wallet,Returning,30.0,Female,4.2,2.0
ORD103151,2023-06-14,North,Store_15,Beauty,56.05,1,5.0,67.26,63.9,33.11,30.79,Debit Card,VIP,67.0,Female,4.1,4.0
ORD101871,2023-05-31,Central,Store_12,Beauty,127.49,1,10.0,127.49,114.74,78.21,36.53,Bank Transfer,Returning,16.0,Female,4.4,2.0
ORD103543,2024-07-19,South,Store_07,Groceries,26.68,2,0.0,64.03,64.03,36.25,27.78,Debit Card,Returning,30.0,Female,4.5,5.0
ORD101125,2024-09-07,South,Store_12,Sports,241.16,1,15.0,241.16,204.99,135.78,69.21,Debit Card,New,31.0,Female,4.4,4.0
ORD103971,2024-11-07,North,Store_10,Electronics,337.34,1,0.0,539.74,539.74,333.97,205.77,Bank Transfer,VIP,28.0,Female,4.9,5.0
ORD102968,2024-06-09,South,Store_09,Home & Living,476.75,1,5.0,572.1,543.49,318.24,225.25,Cash,VIP,33.0,Male,5.0,6.0
ORD103356,2023-02-11,North,Store_11,Sports,214.62,1,0.0,214.62,214.62,151.19,63.43,Debit Card,Returning,45.0,Male,3.9,4.0
ORD104947,2024-01-15,North,Store_08,Groceries,57.4,1,0.0,57.4,57.4,36.77,20.63,Credit Card,New,36.0,Other,5.0,4.0
ORD103795,2023-07-20,East,Store_13,Beauty,127.38,1,10.0,152.86,137.57,67.79,69.78,Mobile Wallet,Returning,55.0,Female,3.8,4.0
ORD104013,2023-12-24,Central,Store_08,Groceries,5.17,1,20.0,8.27,6.62,4.63,1.99,Cash,VIP,36.0,Male,2.4,3.0
ORD103780,2023-02-11,South,Store_20,Clothing,119.59,1,0.0,119.59,119.59,66.0,53.59,Bank Transfer,Returning,30.0,Female,2.0,4.0
ORD104825,2023-11-01,Central,Store_16,Home & Living,68.25,1,0.0,109.2,109.2,68.12,41.08,Mobile Wallet,Returning,40.0,Male,3.6,
ORD105837,2023-01-26,North,Store_04,Home & Living,130.01,2,0.0,260.02,260.02,174.0,86.02,Bank Transfer,Returning,38.0,Male,4.8,3.0
ORD101526,2023-08-21,North,Store_03,Groceries,29.11,1,5.0,29.11,27.65,12.65,15.0,Mobile Wallet,Returning,33.0,Female,5.0,8.0
ORD102749,2024-12-12,Central,Store_07,Beauty,94.47,1,0.0,151.15,151.15,82.25,68.9,Bank Transfer,Returning,56.0,Female,4.7,3.0
ORD105548,2023-06-10,South,Store_13,Beauty,116.83,3,0.0,420.59,420.59,262.32,158.27,Cash,New,53.0,Male,2.9,4.0
ORD104236,2024-11-20,East,Store_11,Home & Living,15.29,1,0.0,24.46,24.46,13.3,11.16,Cash,VIP,43.0,Male,3.2,2.0
ORD102316,2023-03-05,East,Store_04,Electronics,499.68,1,10.0,499.68,449.71,292.96,156.75,Debit Card,New,54.0,Female,4.0,3.0
ORD101145,2023-12-19,South,Store_13,Clothing,62.2,2,0.0,199.04,199.04,138.77,60.27,Debit Card,VIP,21.0,Male,5.0,
ORD105323,2023-10-17,East,Store_03,Electronics,710.65,1,0.0,710.65,710.65,359.98,350.67,Credit Card,Returning,39.0,Female,4.3,4.0
ORD103977,2024-12-21,South,Store_15,Groceries,18.22,1,10.0,29.15,26.23,17.29,8.94,Mobile Wallet,Returning,43.0,Male,4.7,3.0
ORD100002,2024-04-22,South,Store_03,Electronics,356.97,2,5.0,713.94,678.24,382.12,296.12,Bank Transfer,Returning,41.0,Female,3.3,4.0
ORD101337,2023-08-05,South,Store_16,Sports,269.55,2,10.0,539.1,485.19,235.29,249.9,Credit Card,Returning,22.0,Female,4.4,5.0
ORD105999,2023-03-13,South,Store_16,Electronics,824.51,1,15.0,824.51,700.83,482.19,218.64,Credit Card,Returning,57.0,Male,4.9,2.0
ORD102103,2023-04-05,South,Store_15,Groceries,44.47,1,0.0,44.47,44.47,32.35,12.12,Mobile Wallet,Returning,34.0,Female,3.3,5.0
ORD104266,2023-09-14,South,Store_05,Sports,237.19,1,0.0,237.19,237.19,131.12,106.07,Mobile Wallet,Returning,52.0,Other,3.6,0.0
ORD104197,2023-04-01,North,Store_17,Groceries,34.73,1,0.0,34.73,34.73,23.09,11.64,Bank Transfer,VIP,39.0,Female,3.3,3.0
ORD104454,2024-03-23,Central,Store_20,Beauty,32.12,3,0.0,96.36,96.36,64.37,31.99,Credit Card,New,56.0,Female,5.0,5.0
ORD100653,2024-08-10,South,Store_08,Home & Living,481.63,1,10.0,481.63,433.47,198.02,235.45,Cash,New,55.0,Male,4.3,2.0
ORD104568,2023-08-14,Central,Store_18,Home & Living,473.53,1,0.0,473.53,473.53,346.79,126.74,Mobile Wallet,New,57.0,Female,3.8,4.0
ORD102556,2024-08-05,South,Store_08,Groceries,3.89,4,5.0,15.56,14.78,6.98,7.8,Credit Card,Returning,50.0,Male,2.5,1.0
ORD105861,2024-03-09,West,Store_07,Clothing,181.95,2,15.0,363.9,309.32,220.42,88.9,Bank Transfer,New,57.0,Male,,1.0
ORD103182,2024-06-29,South,Store_02,Groceries,18.15,2,10.0,43.56,39.2,25.05,14.15,Cash,Returning,30.0,Female,3.2,0.0
ORD103038,2023-07-26,East,Store_20,Groceries,53.14,1,0.0,63.77,63.77,46.17,17.6,Bank Transfer,VIP,53.0,Male,5.0,7.0
ORD102497,2024-10-10,North,Store_16,Groceries,46.33,1,5.0,46.33,44.01,20.85,23.16,Credit Card,Returning,41.0,Male,5.0,3.0
ORD100785,2024-03-05,South,Store_08,Beauty,36.24,1,,36.24,36.24,21.61,14.63,Debit Card,New,16.0,Male,3.7,6.0
ORD101209,2024-12-04,South,Store_08,Electronics,634.35,2,0.0,2029.92,2029.92,1340.12,689.8,Mobile Wallet,New,25.0,Female,3.7,2.0
ORD105432,2023-08-31,South,Store_08,Electronics,1056.02,1,5.0,1056.02,1003.22,525.16,478.06,Debit Card,New,64.0,Female,3.9,1.0
ORD105295,2024-08-06,Central,Store_01,Home & Living,132.26,1,0.0,132.26,132.26,82.15,50.11,Credit Card,Returning,41.0,Female,3.7,7.0
ORD100037,2024-08-27,West,Store_06,Home & Living,174.13,2,5.0,348.26,330.85,204.39,126.46,Bank Transfer,VIP,37.0,Male,3.5,5.0
ORD101153,2024-10-25,East,Store_01,Sports,289.15,1,0.0,289.15,289.15,143.42,145.73,Mobile Wallet,Returning,32.0,Female,5.0,0.0
ORD103643,2023-12-26,Central,Store_13,Groceries,24.84,1,0.0,39.74,39.74,25.59,14.15,Credit Card,Returning,59.0,Male,1.7,3.0
ORD100744,2024-08-03,South,Store_18,Groceries,10.36,2,0.0,20.72,20.72,11.84,8.88,Credit Card,VIP,62.0,Male,2.3,4.0
ORD105670,2023-09-15,East,Store_14,Sports,130.18,3,10.0,390.54,351.49,195.55,155.94,Credit Card,Returning,36.0,Female,3.8,1.0
ORD100259,2024-03-04,South,Store_17,Groceries,2.31,1,0.0,2.31,2.31,1.24,1.07,Debit Card,VIP,35.0,Male,3.6,4.0
ORD100964,2024-11-23,East,Store_18,Sports,92.89,2,15.0,297.25,252.66,163.06,89.6,Credit Card,New,26.0,Other,5.0,5.0
ORD100541,2023-02-10,Central,Store_05,Groceries,32.39,1,0.0,32.39,32.39,21.13,11.26,Credit Card,Returning,27.0,Male,4.1,3.0
ORD105247,2024-11-11,South,Store_16,Clothing,33.04,1,15.0,52.86,44.93,20.49,24.44,Mobile Wallet,VIP,40.0,Female,4.2,5.0
ORD100533,2023-07-27,East,Store_02,Clothing,110.05,1,0.0,132.06,132.06,96.75,35.31,Credit Card,New,38.0,Male,4.7,5.0
ORD101921,2024-01-27,West,Store_17,Beauty,39.17,1,5.0,39.17,37.21,22.08,15.13,Cash,Returning,36.0,Male,3.2,3.0
ORD102780,2023-08-16,Central,Store_13,Home & Living,121.78,1,0.0,121.78,121.78,74.09,47.69,Debit Card,Returning,42.0,Male,5.0,3.0
ORD100633,2023-10-05,Central,Store_05,Groceries,17.55,2,10.0,35.1,31.59,18.54,13.05,Mobile Wallet,New,53.0,Female,3.9,0.0
ORD100556,2024-06-21,South,Store_16,Groceries,37.14,2,0.0,89.14,89.14,46.82,42.32,Bank Transfer,New,50.0,Male,3.7,3.0
ORD105984,2023-04-13,North,Store_08,Electronics,574.61,1,5.0,574.61,545.88,258.04,287.84,Bank Transfer,New,16.0,Male,4.9,0.0
ORD104806,2023-12-08,Central,Store_10,Clothing,113.39,2,0.0,362.85,362.85,176.93,185.92,Credit Card,New,27.0,Male,4.4,6.0
ORD102894,2023-07-10,North,Store_03,Clothing,130.68,1,10.0,156.82,141.14,84.25,56.89,Bank Transfer,Returning,16.0,Male,4.0,3.0
ORD104807,2024-10-13,North,Store_16,Sports,282.78,3,0.0,848.34,848.34,503.81,344.53,Cash,Returning,42.0,Male,3.9,3.0
ORD100590,2024-08-07,West,Store_14,Beauty,85.76,1,5.0,85.76,81.47,53.31,28.16,Debit Card,New,,Female,2.7,3.0
ORD102470,2024-10-13,South,Store_08,Home & Living,344.93,1,0.0,344.93,344.93,216.35,128.58,Bank Transfer,New,49.0,Male,3.5,3.0
ORD101344,2023-05-17,North,Store_02,Groceries,38.14,2,10.0,76.28,68.65,45.42,23.23,Cash,Returning,44.0,Male,5.0,0.0
ORD100886,2023-02-08,South,Store_05,Electronics,281.57,1,25.0,281.57,211.18,119.48,91.7,Mobile Wallet,New,44.0,Female,3.7,3.0
ORD103313,2023-06-14,West,Store_07,Groceries,24.97,2,20.0,59.93,47.94,28.16,19.78,Mobile Wallet,VIP,40.0,Other,4.1,2.0
ORD104777,2024-06-30,South,Store_12,Beauty,25.77,3,5.0,92.77,88.13,39.84,48.29,Cash,VIP,32.0,Female,3.6,4.0
ORD103085,2023-09-21,West,Store_05,Home & Living,175.0,2,5.0,350.0,332.5,152.92,179.58,Bank Transfer,New,49.0,Male,4.2,7.0
ORD105608,2024-03-19,North,Store_20,Electronics,495.31,1,0.0,495.31,495.31,318.97,176.34,Mobile Wallet,VIP,46.0,Female,4.7,2.0
ORD100495,2023-10-29,West,Store_06,Electronics,494.56,3,0.0,1483.68,1483.68,730.57,753.11,Cash,VIP,16.0,Female,3.7,4.0
ORD103839,2024-11-26,North,Store_09,Clothing,70.38,1,0.0,112.61,112.61,80.82,31.79,Bank Transfer,Returning,39.0,Female,,4.0
ORD103353,2024-06-15,East,Store_07,Groceries,38.05,1,0.0,45.66,45.66,30.66,15.0,Mobile Wallet,Returning,36.0,Male,3.6,5.0
ORD100362,2023-06-13,North,Store_10,Groceries,23.98,4,0.0,115.1,115.1,55.91,59.19,Debit Card,New,47.0,Male,3.4,4.0
ORD105740,2024-07-01,North,Store_18,Beauty,117.3,1,5.0,140.76,133.72,93.78,39.94,Bank Transfer,New,56.0,Male,3.1,5.0
ORD101150,2023-09-28,Central,Store_03,Home & Living,0.0,1,0.0,90.71,90.71,46.43,44.28,Bank Transfer,Returning,64.0,Male,4.1,4.0
ORD104560,2023-12-23,Central,Store_20,Beauty,109.33,1,10.0,174.93,157.44,90.7,66.74,Credit Card,Returning,57.0,Male,5.0,7.0
ORD103667,2023-05-13,North,Store_12,Sports,146.45,1,5.0,146.45,139.13,75.0,64.13,Bank Transfer,Returning,50.0,Other,3.2,5.0
ORD104736,2023-02-14,North,Store_08,Clothing,178.56,1,0.0,178.56,178.56,133.21,45.35,Cash,Returning,45.0,Female,4.1,0.0
ORD105098,2024-11-15,North,Store_11,Home & Living,211.76,2,,677.63,508.22,368.13,140.09,Credit Card,New,,Male,3.9,3.0
ORD101032,2024-06-17,West,Store_12,Beauty,13.42,3,0.0,48.31,48.31,23.59,24.72,Bank Transfer,Returning,28.0,Female,2.9,4.0
ORD105179,2023-10-21,North,Store_19,Groceries,45.0,3,0.0,135.0,135.0,98.71,36.29,Credit Card,Returning,60.0,Male,4.4,4.0
ORD102134,2023-11-18,South,Store_16,Electronics,232.19,2,0.0,743.01,743.01,412.26,330.75,Debit Card,Returning,30.0,Male,4.4,5.0
ORD104104,2023-02-26,South,Store_04,Electronics,529.86,1,25.0,529.86,397.39,262.89,134.5,Credit Card,Returning,42.0,Male,3.7,4.0
ORD103812,2024-05-07,West,Store_10,Electronics,68.52,1,0.0,68.52,68.52,49.51,19.01,Mobile Wallet,Returning,55.0,Female,4.9,5.0
ORD105474,2023-02-11,West,Store_09,Sports,136.31,1,10.0,136.31,122.68,81.33,41.35,Credit Card,New,41.0,Male,3.8,1.0
ORD100662,2023-01-26,South,Store_15,Electronics,978.48,1,0.0,978.48,10735.127629007575,699.82,2511.9422947150015,Bank Transfer,Returning,21.0,Female,5.0,2.0
ORD100993,2023-11-11,South,Store_13,Home & Living,439.37,1,0.0,702.99,702.99,380.41,322.58,Bank Transfer,Returning,46.0,Male,5.0,7.0
ORD100648,2024-12-02,South,Store_16,Groceries,6.56,1,5.0,10.5,9.97,4.85,5.12,Bank Transfer,New,24.0,Female,3.7,4.0
